 inst#     actual  predicted error distribution (ID)
   917        2:1        2:1       0,*1,0 (1927)
   918        2:1        2:1       0.2,*0.8,0 (12263)
   919        2:1        2:1       0.2,*0.8,0 (9156)
   920        2:1        2:1       0.2,*0.8,0 (10582)
   921        2:1        2:1       0,*0.9,0.1 (13695)
   922        2:1        2:1       0,*1,0 (17014)
   923        2:1        2:1       0.1,*0.9,0 (19557)
   924        2:1        2:1       0.1,*0.9,0 (20080)
   925        2:1        2:1       0,*0.7,0.3 (17559)
   926        2:1        2:1       0,*1,0 (4702)
   927        2:1        2:1       0,*1,0 (2239)
   928        2:1        2:1       0.1,*0.9,0 (7354)
   929        2:1        2:1       0.2,*0.8,0 (5750)
   930        2:1        2:1       0.1,*0.8,0.1 (2653)
   931        2:1        2:1       0.3,*0.6,0.1 (1495)
   932        2:1        2:1       0,*1,0 (19732)
   933        2:1        2:1       0.1,*0.9,0 (12763)
   934        2:1        2:1       0,*0.9,0.1 (1315)
   935        2:1        2:1       0.1,*0.8,0.1 (16761)
   936        2:1        2:1       0.1,*0.9,0 (6876)
   937        2:1        2:1       0,*0.9,0.1 (6180)
   938        2:1        2:1       0,*0.9,0.1 (17531)
   939        2:1        2:1       0,*1,0 (16167)
   940        2:1        2:1       0.2,*0.8,0 (8341)
   941        2:1        2:1       0,*1,0 (16282)
   942        2:1        2:1       0,*0.9,0.1 (10341)
   943        2:1        2:1       0,*0.9,0.1 (19012)
   944        2:1        2:1       0.2,*0.8,0 (387)
   945        2:1        2:1       0,*1,0 (16261)
   946        2:1        2:1       0,*1,0 (16205)
   947        2:1        2:1       0,*1,0 (2862)
   948        2:1        2:1       0.1,*0.6,0.3 (10984)
   949        2:1        2:1       0,*1,0 (8768)
   950        2:1        2:1       0.1,*0.8,0.1 (12416)
   951        2:1        2:1       0.2,*0.7,0.1 (13486)
   952        2:1        2:1       0,*1,0 (15559)
   953        2:1        2:1       0.1,*0.9,0 (6449)
   954        2:1        2:1       0.2,*0.7,0.1 (7485)
   955        2:1        2:1       0.3,*0.7,0 (1760)
   956        2:1        2:1       0,*0.8,0.2 (12624)
   957        2:1        2:1       0,*0.9,0.1 (10005)
   958        2:1        2:1       0.3,*0.6,0.1 (6694)
   959        2:1        2:1       0.1,*0.9,0 (621)
   960        2:1        2:1       0.1,*0.8,0.1 (4666)
   961        2:1        2:1       0,*1,0 (7023)
   962        2:1        2:1       0.2,*0.7,0.1 (7103)
   963        2:1        2:1       0.2,*0.7,0.1 (10233)
   964        2:1        2:1       0,*1,0 (14058)
   965        2:1        2:1       0.1,*0.9,0 (82)
   966        2:1        2:1       0,*1,0 (19483)
   967        2:1        2:1       0.2,*0.7,0.1 (1083)
   968        2:1        2:1       0.1,*0.9,0 (3528)
   969        2:1        2:1       0.1,*0.9,0 (14504)
   970        2:1        2:1       0,*1,0 (16814)
   971        2:1        2:1       0,*1,0 (8337)
   972        2:1        2:1       0.3,*0.7,0 (8827)
   973        2:1        2:1       0,*1,0 (18511)
   974        2:1        2:1       0,*0.8,0.2 (4239)
   975        2:1        2:1       0,*1,0 (19135)
   976        2:1        2:1       0,*1,0 (15764)
   977        2:1        2:1       0.1,*0.9,0 (19400)
   978        2:1        2:1       0.1,*0.7,0.2 (16049)
   979        2:1        2:1       0,*1,0 (12071)
   980        2:1        2:1       0.2,*0.7,0.1 (652)
   981        2:1        2:1       0.4,*0.5,0.1 (5234)
   982        2:1        2:1       0,*0.9,0.1 (13456)
   983        2:1        2:1       0,*1,0 (4235)
   984        2:1        2:1       0,*1,0 (7051)
   985        2:1        2:1       0,*1,0 (1988)
   986        2:1        2:1       0,*1,0 (19100)
   987        2:1        2:1       0.1,*0.9,0 (10591)
   988        2:1        2:1       0.2,*0.8,0 (3283)
   989        2:1        2:1       0,*0.9,0.1 (3713)
   990        2:1        2:1       0.3,*0.6,0.1 (2785)
   991        2:1        2:1       0,*1,0 (6139)
   992        2:1        2:1       0,*0.9,0.1 (13537)
   993        2:1        2:1       0,*1,0 (5927)
   994        2:1        2:1       0,*1,0 (1175)
   995        2:1        2:1       0,*1,0 (7619)
   996        2:1        2:1       0,*1,0 (16516)
   997        2:1        2:1       0.4,*0.5,0.1 (11747)
   998        2:1        2:1       0,*0.9,0.1 (13418)
   999        2:1        2:1       0.1,*0.9,0 (13443)
  1000        2:1        2:1       0,*1,0 (460)
  1001        2:1        2:1       0,*1,0 (13794)
  1002        2:1        2:1       0,*1,0 (15918)
  1003        2:1        2:1       0.2,*0.6,0.2 (12018)
  1004        2:1        2:1       0.3,*0.5,0.2 (16631)
  1005        2:1        2:1       0,*1,0 (15197)
  1006        2:1        2:1       0,*1,0 (2411)
  1007        2:1        2:1       0.1,*0.7,0.2 (9751)
  1008        2:1        2:1       0.1,*0.8,0.1 (5988)
  1009        2:1        2:1       0,*1,0 (13151)
  1010        2:1        2:1       0.1,*0.5,0.4 (15942)
  1011        2:1        2:1       0.3,*0.6,0.1 (19687)
  1012        2:1        2:1       0,*1,0 (7146)
  1013        2:1        2:1       0,*1,0 (10420)
  1014        2:1        2:1       0.1,*0.8,0.1 (7064)
  1015        2:1        2:1       0,*1,0 (8403)
  1016        2:1        2:1       0,*1,0 (5163)
  1017        2:1        2:1       0.1,*0.8,0.1 (892)
  1018        2:1        2:1       0,*1,0 (10020)
  1019        2:1        2:1       0.1,*0.9,0 (11400)
  1020        2:1        3:0   +   0.1,0.4,*0.5 (18835)
  1021        2:1        2:1       0.1,*0.8,0.1 (19124)
  1022        2:1        2:1       0,*1,0 (2410)
  1023        2:1        2:1       0.2,*0.8,0 (13216)
  1024        2:1        2:1       0.2,*0.7,0.1 (18155)
  1025        2:1        2:1       0.3,*0.5,0.2 (5653)
  1026        2:1        2:1       0.1,*0.9,0 (20087)
  1027        2:1        2:1       0,*0.9,0.1 (11886)
  1028        2:1        2:1       0.1,*0.8,0.1 (18979)
  1029        2:1        2:1       0.2,*0.5,0.3 (3353)
  1030        2:1        2:1       0,*1,0 (16139)
  1031        2:1        2:1       0.1,*0.9,0 (16993)
  1032        2:1        2:1       0.3,*0.7,0 (12199)
  1033        2:1        2:1       0.1,*0.9,0 (19915)
  1034        2:1        2:1       0,*0.9,0.1 (11746)
  1035        2:1        2:1       0,*0.9,0.1 (2534)
  1036        2:1        2:1       0.1,*0.8,0.1 (13058)
  1037        2:1        2:1       0.1,*0.9,0 (13541)
  1038        2:1        2:1       0.1,*0.9,0 (12922)
  1039        2:1        2:1       0.3,*0.7,0 (17983)
  1040        2:1        2:1       0.1,*0.8,0.1 (17069)
  1041        2:1        2:1       0,*1,0 (17895)
  1042        2:1        2:1       0,*0.6,0.4 (5500)
  1043        2:1        2:1       0.1,*0.9,0 (19838)
  1044        2:1        2:1       0,*1,0 (1883)
  1045        2:1        2:1       0,*1,0 (13198)
  1046        2:1        2:1       0,*0.9,0.1 (9354)
  1047        2:1        2:1       0.1,*0.8,0.1 (4690)
  1048        2:1        2:1       0.2,*0.6,0.2 (2893)
  1049        2:1        2:1       0,*1,0 (3885)
  1050        2:1        2:1       0,*1,0 (9312)
  1051        2:1        2:1       0.1,*0.9,0 (1636)
  1052        2:1        2:1       0.1,*0.9,0 (5125)
  1053        2:1        2:1       0,*1,0 (1860)
  1054        2:1        2:1       0.3,*0.6,0.1 (3176)
  1055        2:1        2:1       0.3,*0.7,0 (8120)
  1056        2:1        2:1       0,*0.9,0.1 (18400)
  1057        2:1        2:1       0.1,*0.8,0.1 (1439)
  1058        2:1        2:1       0,*1,0 (9911)
  1059        2:1        2:1       0,*0.9,0.1 (10136)
  1060        2:1        2:1       0,*1,0 (7815)
  1061        2:1        2:1       0.2,*0.5,0.3 (4824)
  1062        2:1        2:1       0,*1,0 (13388)
  1063        2:1        2:1       0.1,*0.9,0 (449)
  1064        2:1        2:1       0,*1,0 (12545)
  1065        2:1        2:1       0,*1,0 (17313)
  1066        2:1        2:1       0,*0.8,0.2 (17938)
  1067        2:1        2:1       0,*1,0 (3112)
  1068        2:1        2:1       0,*0.9,0.1 (4088)
  1069        2:1        2:1       0.2,*0.6,0.2 (7853)
  1070        2:1        2:1       0.1,*0.6,0.3 (11469)
  1071        2:1        2:1       0,*1,0 (10680)
  1072        2:1        2:1       0.1,*0.9,0 (6409)
  1073        2:1        2:1       0,*0.9,0.1 (2288)
  1074        2:1        2:1       0,*0.9,0.1 (2899)
  1075        2:1        2:1       0,*1,0 (9847)
  1076        2:1        2:1       0,*1,0 (9469)
  1077        2:1        2:1       0.1,*0.9,0 (13831)
  1078        2:1        2:1       0.1,*0.9,0 (5981)
  1079        2:1        2:1       0,*0.9,0.1 (18071)
  1080        2:1        2:1       0.2,*0.7,0.1 (11501)
  1081        2:1        2:1       0,*1,0 (10330)
  1082        2:1        2:1       0.1,*0.9,0 (19316)
  1083        2:1        2:1       0.2,*0.8,0 (4091)
  1084        2:1        2:1       0,*1,0 (11111)
  1085        2:1        2:1       0.1,*0.9,0 (4940)
  1086        2:1        2:1       0,*0.8,0.2 (20108)
  1087        2:1        2:1       0.1,*0.8,0.1 (8910)
  1088        2:1        2:1       0,*1,0 (16889)
  1089        2:1        2:1       0,*0.9,0.1 (19073)
  1090        2:1        2:1       0,*1,0 (19604)
  1091        2:1        2:1       0,*1,0 (270)
  1092        2:1        2:1       0.2,*0.8,0 (3895)
  1093        2:1        2:1       0,*1,0 (6965)
  1094        2:1        2:1       0,*1,0 (4058)
  1095        2:1        2:1       0,*0.7,0.3 (8783)
  1096        2:1        2:1       0,*0.9,0.1 (13534)
  1097        2:1        2:1       0,*1,0 (17530)
  1098        2:1        2:1       0.1,*0.7,0.2 (7607)
  1099        2:1        2:1       0,*0.8,0.2 (3097)
  1100        2:1        2:1       0,*1,0 (933)
  1101        2:1        2:1       0,*1,0 (19366)
  1102        2:1        2:1       0.1,*0.9,0 (4206)
  1103        2:1        2:1       0.1,*0.9,0 (9407)
  1104        2:1        2:1       0,*1,0 (13342)
  1105        2:1        2:1       0.1,*0.8,0.1 (17212)
  1106        2:1        2:1       0,*0.9,0.1 (18037)
  1107        2:1        2:1       0,*1,0 (9637)
  1108        2:1        2:1       0.2,*0.7,0.1 (1503)
  1109        2:1        2:1       0,*0.9,0.1 (19190)
  1110        2:1        2:1       0,*1,0 (2694)
  1111        2:1        2:1       0.1,*0.9,0 (16839)
  1112        2:1        2:1       0.4,*0.6,0 (14118)
  1113        2:1        2:1       0.3,*0.5,0.2 (1407)
  1114        2:1        2:1       0,*0.9,0.1 (15261)
  1115        2:1        2:1       0.2,*0.8,0 (13872)
  1116        2:1        2:1       0,*1,0 (11449)
  1117        2:1        2:1       0,*0.8,0.2 (8311)
  1118        2:1        2:1       0,*0.9,0.1 (11052)
  1119        2:1        2:1       0.1,*0.9,0 (3627)
  1120        2:1        2:1       0,*0.8,0.2 (16783)
  1121        2:1        2:1       0,*1,0 (18153)
  1122        2:1        2:1       0,*0.8,0.2 (19440)
  1123        2:1        2:1       0,*1,0 (6846)
  1124        2:1        2:1       0,*1,0 (943)
  1125        2:1        2:1       0.1,*0.8,0.1 (4109)
  1126        2:1        2:1       0.1,*0.9,0 (20070)
  1127        2:1        2:1       0,*1,0 (6965)
  1128        2:1        2:1       0.2,*0.8,0 (4610)
  1129        2:1        2:1       0.1,*0.9,0 (9955)
  1130        2:1        2:1       0.1,*0.9,0 (19101)
  1131        2:1        2:1       0.3,*0.6,0.1 (2785)
  1132        2:1        2:1       0,*0.8,0.2 (13591)
  1133        2:1        2:1       0,*0.9,0.1 (4442)
  1134        2:1        2:1       0.3,*0.5,0.2 (157)
  1135        2:1        2:1       0,*1,0 (8551)
  1136        2:1        2:1       0.1,*0.9,0 (4522)
  1137        2:1        2:1       0,*1,0 (15721)
  1138        2:1        2:1       0.3,*0.7,0 (19365)
  1139        2:1        2:1       0.1,*0.9,0 (10294)
  1140        2:1        2:1       0,*1,0 (1800)
  1141        2:1        2:1       0,*1,0 (18991)
  1142        2:1        2:1       0.1,*0.7,0.2 (12859)
  1143        2:1        2:1       0,*1,0 (1916)
  1144        2:1        2:1       0.4,*0.6,0 (6115)
  1145        2:1        2:1       0.2,*0.7,0.1 (12318)
  1146        2:1        2:1       0.2,*0.7,0.1 (11360)
  1147        2:1        2:1       0,*0.7,0.3 (240)
  1148        2:1        2:1       0,*1,0 (3710)
  1149        2:1        3:0   +   0,0.4,*0.6 (602)
  1150        2:1        2:1       0,*1,0 (8795)
  1151        2:1        2:1       0.1,*0.9,0 (8009)
  1152        2:1        2:1       0,*0.9,0.1 (16506)
  1153        2:1        2:1       0.1,*0.8,0.1 (8544)
  1154        2:1        2:1       0.4,*0.6,0 (7872)
  1155        2:1        2:1       0,*0.8,0.2 (17640)
  1156        2:1        2:1       0,*1,0 (4639)
  1157        2:1        2:1       0.3,*0.4,0.3 (15485)
  1158        2:1        2:1       0,*1,0 (3544)
  1159        2:1        2:1       0,*1,0 (9457)
  1160        2:1        2:1       0,*1,0 (10720)
  1161        2:1        2:1       0,*1,0 (4933)
  1162        2:1        2:1       0,*1,0 (10166)
  1163        2:1        2:1       0.1,*0.7,0.2 (18930)
  1164        2:1        2:1       0,*0.9,0.1 (2436)
  1165        2:1        1:2   +   *0.7,0.3,0 (466)
  1166        2:1        2:1       0,*0.8,0.2 (2126)
  1167        2:1        2:1       0,*0.9,0.1 (18923)
  1168        2:1        2:1       0,*1,0 (18)
  1169        2:1        2:1       0,*1,0 (13074)
  1170        2:1        2:1       0.1,*0.7,0.2 (17173)
  1171        2:1        2:1       0,*1,0 (6206)
  1172        2:1        2:1       0.2,*0.5,0.3 (20005)
  1173        2:1        2:1       0,*1,0 (1923)
  1174        2:1        2:1       0,*1,0 (6709)
  1175        2:1        2:1       0,*1,0 (5667)
  1176        2:1        2:1       0.4,*0.6,0 (7824)
  1177        2:1        2:1       0,*1,0 (4854)
  1178        2:1        2:1       0.2,*0.6,0.2 (4611)
  1179        2:1        2:1       0,*0.8,0.2 (1596)
  1180        2:1        2:1       0.1,*0.9,0 (17918)
  1181        2:1        2:1       0.1,*0.8,0.1 (15541)
  1182        2:1        2:1       0.1,*0.9,0 (3529)
  1183        2:1        2:1       0,*1,0 (18036)
  1184        2:1        2:1       0.3,*0.7,0 (17174)
  1185        2:1        2:1       0,*1,0 (1081)
  1186        2:1        2:1       0.1,*0.9,0 (3554)
  1187        2:1        2:1       0.1,*0.9,0 (14191)
  1188        2:1        2:1       0.2,*0.6,0.2 (10373)
  1189        2:1        2:1       0,*0.6,0.4 (18525)
  1190        2:1        2:1       0,*1,0 (2121)
  1191        2:1        2:1       0.3,*0.6,0.1 (2552)
  1192        2:1        2:1       0.1,*0.9,0 (6510)
  1193        2:1        2:1       0,*1,0 (15732)
  1194        2:1        1:2   +   *0.7,0.3,0 (772)
  1195        2:1        2:1       0,*1,0 (19171)
  1196        2:1        2:1       0,*1,0 (5501)
  1197        2:1        2:1       0,*1,0 (6141)
  1198        2:1        2:1       0,*0.9,0.1 (14028)
  1199        2:1        2:1       0,*0.8,0.2 (19728)
  1200        2:1        2:1       0,*1,0 (19364)
  1201        2:1        2:1       0.1,*0.9,0 (10526)
  1202        2:1        2:1       0,*1,0 (7203)
  1203        2:1        2:1       0.1,*0.9,0 (12452)
  1204        2:1        2:1       0,*1,0 (19025)
  1205        2:1        2:1       0,*1,0 (578)
  1206        2:1        2:1       0,*0.8,0.2 (6078)
  1207        2:1        2:1       0,*0.9,0.1 (8159)
  1208        2:1        2:1       0.3,*0.5,0.2 (18958)
  1209        2:1        2:1       0,*1,0 (3310)
  1210        2:1        2:1       0.3,*0.6,0.1 (7989)
  1211        2:1        2:1       0.1,*0.7,0.2 (6421)
  1212        2:1        2:1       0,*0.8,0.2 (1222)
  1213        2:1        2:1       0,*1,0 (3547)
  1214        2:1        2:1       0,*1,0 (98)
  1215        2:1        2:1       0,*1,0 (10325)
  1216        2:1        2:1       0.1,*0.9,0 (10449)
  1217        2:1        3:0   +   0.1,0.4,*0.5 (10537)
  1218        2:1        2:1       0.1,*0.9,0 (9698)
  1219        2:1        2:1       0,*0.9,0.1 (4126)
  1220        2:1        2:1       0,*0.9,0.1 (14922)
  1221        2:1        2:1       0.1,*0.8,0.1 (13937)
  1222        2:1        2:1       0.4,*0.5,0.1 (1555)
  1223        2:1        2:1       0.1,*0.9,0 (19969)
  1224        2:1        2:1       0,*0.9,0.1 (4448)
  1225        2:1        2:1       0,*1,0 (17770)
  1226        2:1        2:1       0.4,*0.6,0 (7862)
  1227        2:1        1:2   +   *0.4,0.4,0.2 (12338)
  1228        2:1        2:1       0,*1,0 (18364)
  1229        2:1        2:1       0.1,*0.8,0.1 (6732)
  1230        2:1        2:1       0,*1,0 (7137)
  1231        2:1        2:1       0,*0.9,0.1 (14735)
  1232        2:1        2:1       0.3,*0.6,0.1 (17072)
  1233        2:1        1:2   +   *0.5,0.3,0.2 (15444)
  1234        2:1        2:1       0,*1,0 (13559)
  1235        2:1        2:1       0.2,*0.4,0.4 (6674)
  1236        2:1        2:1       0.1,*0.8,0.1 (6611)
  1237        2:1        2:1       0,*1,0 (12889)
  1238        2:1        2:1       0,*1,0 (2883)
  1239        2:1        2:1       0,*0.9,0.1 (17276)
  1240        2:1        2:1       0.1,*0.8,0.1 (15514)
  1241        2:1        2:1       0,*1,0 (9509)
  1242        2:1        2:1       0,*1,0 (2840)
  1243        2:1        2:1       0.2,*0.8,0 (9518)
  1244        2:1        2:1       0,*1,0 (11864)
  1245        2:1        2:1       0.1,*0.6,0.3 (251)
  1246        2:1        2:1       0.1,*0.6,0.3 (15079)
  1247        2:1        2:1       0.2,*0.8,0 (7252)
  1248        2:1        2:1       0,*1,0 (16470)
  1249        2:1        2:1       0.1,*0.7,0.2 (18930)
  1250        2:1        2:1       0.1,*0.9,0 (17380)
  1251        2:1        2:1       0.1,*0.8,0.1 (7984)
  1252        2:1        2:1       0.2,*0.8,0 (4779)
  1253        2:1        2:1       0.2,*0.5,0.3 (4113)
  1254        2:1        2:1       0,*1,0 (2375)
  1255        2:1        2:1       0,*1,0 (372)
  1256        2:1        2:1       0.3,*0.7,0 (11529)
  1257        2:1        2:1       0,*1,0 (11210)
  1258        2:1        2:1       0.1,*0.9,0 (17591)
  1259        2:1        2:1       0,*0.8,0.2 (608)
  1260        2:1        2:1       0,*1,0 (18182)
  1261        2:1        2:1       0,*1,0 (1860)
  1262        2:1        2:1       0.1,*0.9,0 (521)
  1263        2:1        2:1       0,*1,0 (17183)
  1264        2:1        2:1       0,*1,0 (13004)
  1265        2:1        2:1       0.2,*0.7,0.1 (6417)
  1266        2:1        2:1       0,*0.9,0.1 (17126)
  1267        2:1        2:1       0.1,*0.8,0.1 (17212)
  1268        2:1        2:1       0.1,*0.9,0 (2241)
  1269        2:1        2:1       0,*1,0 (19304)
  1270        2:1        2:1       0.1,*0.9,0 (6762)
  1271        2:1        2:1       0,*0.8,0.2 (18351)
  1272        2:1        2:1       0,*1,0 (2840)
  1273        2:1        2:1       0.3,*0.6,0.1 (20046)
  1274        2:1        2:1       0,*1,0 (12051)
  1275        2:1        2:1       0.1,*0.9,0 (10236)
  1276        2:1        2:1       0,*1,0 (8168)
  1277        2:1        2:1       0.2,*0.8,0 (1512)
  1278        2:1        2:1       0,*1,0 (13543)
  1279        2:1        2:1       0,*0.9,0.1 (19666)
  1280        2:1        2:1       0.2,*0.8,0 (16459)
  1281        2:1        2:1       0.2,*0.7,0.1 (19672)
  1282        2:1        2:1       0,*1,0 (11290)
  1283        2:1        2:1       0.1,*0.9,0 (3486)
  1284        2:1        2:1       0,*1,0 (18025)
  1285        2:1        2:1       0,*1,0 (14802)
  1286        2:1        2:1       0,*0.9,0.1 (11630)
  1287        2:1        2:1       0.2,*0.8,0 (19773)
  1288        2:1        2:1       0,*1,0 (18126)
  1289        2:1        2:1       0.1,*0.9,0 (19105)
  1290        2:1        2:1       0.1,*0.8,0.1 (17363)
  1291        2:1        2:1       0,*1,0 (16937)
  1292        2:1        2:1       0.2,*0.4,0.4 (961)
  1293        2:1        2:1       0,*0.7,0.3 (888)
  1294        2:1        2:1       0,*1,0 (9882)
  1295        2:1        2:1       0,*1,0 (6381)
  1296        2:1        2:1       0,*1,0 (16062)
  1297        2:1        2:1       0,*1,0 (11486)
  1298        2:1        2:1       0,*0.9,0.1 (9883)
  1299        2:1        2:1       0,*1,0 (9915)
  1300        2:1        2:1       0,*1,0 (19493)
  1301        2:1        2:1       0,*1,0 (326)
  1302        2:1        2:1       0,*1,0 (9606)
  1303        2:1        2:1       0,*1,0 (2991)
  1304        2:1        2:1       0.4,*0.6,0 (6118)
  1305        2:1        2:1       0,*1,0 (8357)
  1306        2:1        2:1       0.1,*0.9,0 (16749)
  1307        2:1        2:1       0.2,*0.8,0 (9333)
  1308        2:1        2:1       0.2,*0.8,0 (4742)
  1309        2:1        2:1       0,*1,0 (19483)
  1310        2:1        2:1       0.4,*0.6,0 (1691)
  1311        2:1        2:1       0.2,*0.8,0 (6015)
  1312        2:1        2:1       0.2,*0.6,0.2 (17292)
  1313        2:1        2:1       0.1,*0.8,0.1 (2140)
  1314        2:1        2:1       0,*0.9,0.1 (12602)
  1315        2:1        2:1       0,*1,0 (19899)
  1316        2:1        2:1       0.1,*0.9,0 (590)
  1317        2:1        2:1       0.1,*0.7,0.2 (6106)
  1318        2:1        2:1       0.2,*0.8,0 (3762)
  1319        2:1        2:1       0.4,*0.6,0 (8117)
  1320        2:1        2:1       0,*0.9,0.1 (6098)
  1321        2:1        2:1       0,*1,0 (17822)
  1322        2:1        2:1       0,*0.9,0.1 (5098)
  1323        2:1        2:1       0,*0.9,0.1 (4468)
  1324        2:1        2:1       0.1,*0.6,0.3 (3833)
  1325        2:1        2:1       0.1,*0.9,0 (17012)
  1326        2:1        2:1       0.3,*0.5,0.2 (13736)
  1327        2:1        2:1       0.4,*0.5,0.1 (12270)
  1328        2:1        2:1       0.1,*0.9,0 (6399)
  1329        2:1        2:1       0.1,*0.8,0.1 (4965)
  1330        2:1        2:1       0,*1,0 (9088)
  1331        2:1        2:1       0.1,*0.9,0 (17738)
  1332        2:1        2:1       0.3,*0.4,0.3 (15543)
  1333        2:1        2:1       0,*1,0 (12593)
  1334        2:1        2:1       0,*1,0 (17601)
  1335        2:1        2:1       0,*1,0 (11127)
  1336        2:1        2:1       0.1,*0.9,0 (19408)
  1337        2:1        2:1       0.1,*0.7,0.2 (14236)
  1338        2:1        2:1       0.2,*0.6,0.2 (10305)
  1339        2:1        2:1       0.2,*0.7,0.1 (15853)
  1340        2:1        2:1       0.1,*0.8,0.1 (14590)
  1341        2:1        2:1       0.1,*0.7,0.2 (18725)
  1342        2:1        2:1       0.1,*0.9,0 (9452)
  1343        2:1        2:1       0,*1,0 (18339)
  1344        2:1        2:1       0.1,*0.9,0 (4309)
  1345        2:1        2:1       0,*0.9,0.1 (19007)
  1346        2:1        2:1       0,*1,0 (7924)
  1347        2:1        2:1       0,*1,0 (3780)
  1348        2:1        2:1       0,*1,0 (13122)
  1349        2:1        2:1       0.1,*0.7,0.2 (14402)
  1350        2:1        2:1       0,*1,0 (13665)
  1351        2:1        2:1       0.2,*0.7,0.1 (366)
  1352        2:1        2:1       0,*1,0 (17904)
  1353        2:1        2:1       0,*1,0 (14951)
  1354        2:1        2:1       0.1,*0.8,0.1 (1036)
  1355        2:1        2:1       0.3,*0.7,0 (9678)
  1356        2:1        1:2   +   *0.5,0.3,0.2 (11025)
  1357        2:1        2:1       0,*1,0 (13668)
  1358        2:1        2:1       0,*1,0 (10893)
  1359        2:1        2:1       0,*0.9,0.1 (18949)
  1360        2:1        2:1       0.1,*0.8,0.1 (15321)
  1361        2:1        2:1       0,*1,0 (15031)
  1362        2:1        2:1       0,*1,0 (4036)
  1363        2:1        2:1       0,*0.9,0.1 (19967)
  1364        2:1        2:1       0.1,*0.9,0 (18865)
  1365        2:1        2:1       0.1,*0.9,0 (18924)
  1366        2:1        2:1       0,*0.9,0.1 (13613)
  1367        2:1        2:1       0,*1,0 (2624)
  1368        2:1        2:1       0,*0.7,0.3 (5628)
  1369        2:1        2:1       0.1,*0.9,0 (7868)
  1370        2:1        2:1       0,*1,0 (5756)
  1371        2:1        2:1       0.1,*0.9,0 (10453)
  1372        2:1        2:1       0.1,*0.9,0 (9058)
  1373        2:1        2:1       0.1,*0.9,0 (2521)
  1374        2:1        2:1       0.2,*0.6,0.2 (20025)
  1375        2:1        2:1       0.1,*0.6,0.3 (13037)
  1376        2:1        2:1       0,*0.8,0.2 (8975)
  1377        2:1        2:1       0,*0.9,0.1 (5407)
  1378        2:1        2:1       0.1,*0.6,0.3 (6966)
  1379        2:1        2:1       0,*1,0 (14534)
  1380        2:1        2:1       0,*1,0 (14828)
  1381        2:1        2:1       0,*1,0 (17061)
  1382        2:1        2:1       0.1,*0.8,0.1 (19759)
  1383        2:1        2:1       0.2,*0.8,0 (7215)
  1384        2:1        2:1       0.1,*0.6,0.3 (19349)
  1385        2:1        3:0   +   0.1,0.4,*0.5 (16728)
  1386        2:1        2:1       0,*1,0 (7116)
  1387        2:1        2:1       0.2,*0.8,0 (19369)
  1388        2:1        2:1       0.1,*0.9,0 (2820)
  1389        2:1        2:1       0,*0.7,0.3 (11934)
  1390        2:1        2:1       0,*1,0 (13345)
  1391        2:1        2:1       0.1,*0.9,0 (9748)
  1392        2:1        2:1       0.2,*0.8,0 (3762)
  1393        2:1        2:1       0,*0.9,0.1 (3880)
  1394        2:1        2:1       0,*1,0 (13067)
  1395        2:1        2:1       0,*1,0 (16819)
  1396        2:1        2:1       0.3,*0.7,0 (6551)
  1397        2:1        2:1       0,*1,0 (7532)
  1398        2:1        2:1       0,*1,0 (15888)
  1399        2:1        2:1       0.1,*0.9,0 (13570)
  1400        2:1        2:1       0.3,*0.7,0 (19365)
  1401        2:1        2:1       0,*0.9,0.1 (12638)
  1402        2:1        2:1       0,*1,0 (15246)
  1403        2:1        2:1       0.1,*0.8,0.1 (9316)
  1404        2:1        2:1       0,*1,0 (16319)
  1405        2:1        2:1       0,*1,0 (13432)
  1406        2:1        2:1       0,*1,0 (832)
  1407        2:1        2:1       0,*0.9,0.1 (6284)
  1408        2:1        2:1       0,*1,0 (8647)
  1409        2:1        2:1       0.1,*0.9,0 (14977)
  1410        2:1        2:1       0,*0.9,0.1 (2775)
  1411        2:1        2:1       0.1,*0.9,0 (1706)
  1412        2:1        2:1       0,*1,0 (7467)
  1413        2:1        2:1       0.4,*0.6,0 (4087)
  1414        2:1        2:1       0,*1,0 (18527)
  1415        2:1        2:1       0.1,*0.9,0 (20013)
  1416        2:1        2:1       0,*0.8,0.2 (17240)
  1417        2:1        2:1       0,*1,0 (14829)
  1418        2:1        2:1       0,*0.9,0.1 (5649)
  1419        2:1        2:1       0,*1,0 (19863)
  1420        2:1        2:1       0.2,*0.7,0.1 (6454)
  1421        2:1        2:1       0.2,*0.7,0.1 (14264)
  1422        2:1        2:1       0.2,*0.8,0 (4090)
  1423        2:1        2:1       0,*1,0 (13796)
  1424        2:1        1:2   +   *0.5,0.4,0.1 (15016)
  1425        2:1        2:1       0.2,*0.8,0 (16907)
  1426        2:1        2:1       0,*1,0 (1200)
  1427        2:1        2:1       0,*1,0 (5869)
  1428        2:1        2:1       0.2,*0.6,0.2 (10373)
  1429        2:1        2:1       0.1,*0.9,0 (3151)
  1430        2:1        2:1       0,*1,0 (3334)
  1431        2:1        2:1       0,*1,0 (5119)
  1432        2:1        2:1       0,*1,0 (13179)
  1433        2:1        2:1       0.1,*0.9,0 (16321)
  1434        2:1        2:1       0,*1,0 (8136)
  1435        2:1        2:1       0,*0.8,0.2 (13164)
  1436        2:1        2:1       0,*1,0 (17927)
  1437        2:1        2:1       0,*1,0 (8244)
  1438        2:1        2:1       0.2,*0.7,0.1 (4355)
